date,time,datetime,direction,text,service,is_read,date_read,has_attachment,message_id
2026-01-05,23:02:51,2026-01-05 23:02:51,Received,Nice. Real mature. Goodnight. ,iMessage,Yes,2026-01-05 23:09:15,No,199364
2026-01-05,23:09:29,2026-01-05 23:09:29,Sent,No I love you?,iMessage,No,,No,199365
2026-01-05,23:09:36,2026-01-05 23:09:36,Sent,No explanation?,iMessage,No,,No,199366
2026-01-05,23:10:04,2026-01-05 23:10:04,Sent,"No fucking “sorry ive just pretended like you don’t exist, again?”",iMessage,No,,No,199367
2026-01-05,23:14:57,2026-01-05 23:14:57,Sent,Alright I see - I have asked several times whether or not you are done with me and us based on how strongly you're actinglike that and got no answer,iMessage,No,,No,199368
2026-01-05,23:16:06,2026-01-05 23:16:06,Sent,You are completely fine with making me feel awful and letting me simmer in theft that i’m being lied to andbetrayed,iMessage,No,,No,199369
2026-01-05,23:17:51,2026-01-05 23:17:51,Sent,You care more about making sure an unnamed person can lie and cheat than you do about my wellbeing and how I see youas a person,iMessage,No,,No,199370
2026-01-05,23:19:58,2026-01-05 23:19:58,Sent,you have no fucking idea how much damage you’ve done tonight and the last 24 hours and i am not going to be polite or ignore how terrible you have been even in this convo,iMessage,No,,No,199371
2026-01-05,23:22:11,2026-01-05 23:22:11,Sent,I tried not to say it but you’re acting so fucking suspicious that I want to remind you that I did not think the person who sent this was immature and the only one who was mad that they sent it was you. ￼,iMessage,No,,Yes,199372
2026-01-05,23:23:10,2026-01-05 23:23:10,Sent,it might be my last time saying it  but I love you so much.  It kills me that you’ve gone back to this/ I was so determined to make you happy s this didn’t happen,iMessage,No,,No,199373
2026-01-05,23:28:24,2026-01-05 23:28:24,Sent,we cannot be together unless this is resolved. If you’re not lying you could just tell me the fucking story and thats it////   God I fucking HATE that you don’t care that I have to wonder and worry and dwell on this all night again. You can make this right by telling me the truth or you can enjoy a life without me ruining itg,iMessage,No,,No,199374
2026-01-06,00:50:08,2026-01-06 00:50:08,Sent,you can either fix this tomorrow or you can go live your life free of me.  I can not even believe you…  I have to cut this shit off or I will not stop.,iMessage,No,,No,199375
2026-01-06,00:54:25,2026-01-06 00:54:25,Sent,oh and I feel pretty confident that I am correct here. since you cant explain anything i am going to make sure i can repay you for all the misery.  ,iMessage,No,,No,199376
2026-01-06,01:24:54,2026-01-06 01:24:54,Sent,"goodnight i fucking love you. TOMORROW:  fix this for real, tell me toget lost or I am done and am ready to get as messy as I possibly can.  This is a hill I will die on. tonight you were so fucking awful and I don’t think you even care",iMessage,No,,No,199377
2026-01-06,04:38:25,2026-01-06 04:38:25,Sent,you've never been as empty or shitty to me as you were last night and i decided to get something for myself since you didn’t give a fuck and just left me to feel this way all night.   I don’t expect that you care enough to save this butiam going to save 30 and if you want to come resolve this in the morning sometime will be here.,iMessage,No,,No,199380
2026-01-06,04:53:27,2026-01-06 04:53:27,Sent,"if you aren't fully ready to stop fucking around, turn your location back on and treat me like i matter to you again then there’s no reason to come . I’m not saving us this time…so  you can decide if you would rather go back to treating me like you did the first 9 years or if you’d rather not have anything to do with each other.   if you want to ignore it and  hope I let it go,  that’s the same as deciding to end all of this.\",iMessage,No,,No,199381
2026-01-06,08:19:57,2026-01-06 08:19:57,Sent,"￼I am being serious this time, about all of it.  The way you talked to me last night was like I meant NOTHING to you.  I don’t care what happens anymore because I would rather be alone than made to feel like that by someone I love and care about ",iMessage,No,,Yes,199382
2026-01-06,08:52:44,2026-01-06 08:52:44,Received,Seriously? ,iMessage,Yes,2026-01-06 14:57:31,No,199383
2026-01-06,10:44:09,2026-01-06 10:44:09,Received,Helping your mom with her tire ,iMessage,Yes,2026-01-06 14:57:31,No,199384
2026-01-06,15:03:15,2026-01-06 15:03:15,Sent,Alright then - I suppose you think I am so desperate that I have no choice to put up with being lied to and cheated on and will just eventually let this go or you think I’m still stying to scare you into acting like I deserve some kind of decency from you,iMessage,No,,No,199385
2026-01-06,15:05:06,2026-01-06 15:05:06,Sent,But I assure yo that I did not give this another chance to continue to experience this bullshit so I guess you can fuck right off and find out how serious I am.  it’s not okay and I am asking for thebare minimum of respect or consideration. ,iMessage,No,,No,199386
2026-01-06,15:06:38,2026-01-06 15:06:38,Sent,Enjoy ‘ the girls’,iMessage,No,,No,199387
2026-01-06,15:20:20,2026-01-06 15:20:20,Received,What?? ,iMessage,Yes,2026-01-06 15:27:16,No,199388
2026-01-06,15:28:27,2026-01-06 15:28:27,Sent,you aren’t going to clean up and fix the mess you made and I told you I am not sticking around without some major changes to what you think is acceptable behavior ,iMessage,No,,No,199389
2026-01-06,15:30:09,2026-01-06 15:30:09,Sent,why would I wantr to be with someone who thinks that it’s just okay to cheat whenever they want? at least before you understood the difference between just talking to guys online and the way you act now,iMessage,No,,No,199390
2026-01-06,15:30:26,2026-01-06 15:30:26,Received,wtf ,iMessage,Yes,2026-01-06 15:30:26,No,199391
2026-01-06,15:30:58,2026-01-06 15:30:58,Sent,okay annie - I guess that’s too much to ask.,iMessage,No,,No,199392
2026-01-06,15:31:32,2026-01-06 15:31:32,Sent,Go do your own thing then. You won’t hear from me ,iMessage,No,,No,199393
2026-01-06,15:31:43,2026-01-06 15:31:43,Received,Stop,iMessage,Yes,2026-01-06 15:31:42,No,199394
2026-01-06,15:33:35,2026-01-06 15:33:35,Sent,Yep. got it - see ya,iMessage,No,,No,199395
2026-01-06,15:33:46,2026-01-06 15:33:46,Received,Please Dan. ,iMessage,Yes,2026-01-06 15:33:44,No,199396
2026-01-06,15:34:00,2026-01-06 15:34:00,Received,I’ll be back in a little if you say yes ,iMessage,Yes,2026-01-06 15:33:58,No,199397
2026-01-06,15:37:01,2026-01-06 15:37:01,Received,I’m trying to get some money together okay ,iMessage,Yes,2026-01-06 15:55:15,No,199398
2026-01-06,15:55:24,2026-01-06 15:55:24,Sent,k,iMessage,No,,No,199399
2026-01-06,16:08:41,2026-01-06 16:08:41,Received, Have fifty. ,iMessage,Yes,2026-01-06 16:09:40,No,199400
2026-01-06,16:09:56,2026-01-06 16:09:56,Sent,alright I will text him,iMessage,No,,No,199401
2026-01-06,16:11:00,2026-01-06 16:11:00,Received,Thank you going to atm,iMessage,Yes,2026-01-06 16:14:15,No,199402
2026-01-06,16:21:41,2026-01-06 16:21:41,Received,On my way ,iMessage,Yes,2026-01-06 16:30:20,No,199403
2026-01-06,17:34:49,2026-01-06 17:34:49,Received,Made it home ,iMessage,Yes,2026-01-06 17:38:39,No,199404
2026-01-06,17:38:58,2026-01-06 17:38:58,Sent,ok thank yoiu,iMessage,No,,No,199405
2026-01-06,18:51:12,2026-01-06 18:51:12,Sent,what are you doing,iMessage,No,,No,199408
2026-01-06,18:51:25,2026-01-06 18:51:25,Sent,besides ignoring me,iMessage,No,,No,199409
2026-01-06,18:53:37,2026-01-06 18:53:37,Received,Going to cut Alice’s hair ,iMessage,Yes,2026-01-06 19:20:22,No,199410
2026-01-06,18:56:04,2026-01-06 18:56:04,Received,Actually I don’t think I am now ,iMessage,Yes,2026-01-06 19:20:22,No,199411
2026-01-06,18:56:06,2026-01-06 18:56:06,Received,She’s cranky ,iMessage,Yes,2026-01-06 19:20:22,No,199412
2026-01-06,19:20:49,2026-01-06 19:20:49,Sent,there’s pizza here and I got a little bit more,iMessage,No,,No,199413
2026-01-06,19:21:01,2026-01-06 19:21:01,Sent,also bop is coming back over ,iMessage,No,,No,199414
2026-01-06,19:23:26,2026-01-06 19:23:26,Received,Okay. Maybe I’ll bring my paperwork I need to fill out over ,iMessage,Yes,2026-01-06 19:31:22,No,199415
2026-01-06,19:23:41,2026-01-06 19:23:41,Received,I’m too scared. I haven’t opened it since I got it,iMessage,Yes,2026-01-06 19:31:22,No,199416
2026-01-06,19:37:00,2026-01-06 19:37:00,Sent,"i would like to suggest again, even though you don’t want to hear it that we both use this moment as ’’pivot to making some long overdue changes. I’m aware of the multituIe of things thIt I need to do differently and i know which ones are important to do first (like now) I want it to be a vibe that things are different and bettering more stable/structuerd",iMessage,No,,No,199417
2026-01-06,19:37:32,2026-01-06 19:37:32,Sent, And whether you believe me or not I PROMISe you that seeing our relationship with a new and better enthusiasm will determine if we stay together or not.  If this is ONLY about independent change that completely doesn't involve each other then it's easy to see how things quickly grow apart,iMessage,No,,No,199418
2026-01-06,20:27:26,2026-01-06 20:27:26,Sent,come down? or do you have to leave soon,iMessage,No,,No,199419
2026-01-06,20:31:09,2026-01-06 20:31:09,Sent,Or not...,iMessage,No,,No,199420
2026-01-06,21:14:59,2026-01-06 21:14:59,Received,I’m home now ,iMessage,Yes,2026-01-06 22:01:23,No,199421
2026-01-06,22:03:44,2026-01-06 22:03:44,Received,￼,iMessage,Yes,2026-01-06 22:40:42,Yes,199422
2026-01-06,22:04:22,2026-01-06 22:04:22,Received,I just got an alert that my blood sugar is currently dropping fast ,iMessage,Yes,2026-01-06 22:40:42,No,199423
2026-01-06,22:41:00,2026-01-06 22:41:00,Sent,Ok thank youokok thank you,iMessage,No,,No,199424
2026-01-06,22:41:44,2026-01-06 22:41:44,Sent,oops I tried to ssend that twice earlier and i guess it didn't send,iMessage,No,,No,199425
2026-01-06,22:42:18,2026-01-06 22:42:18,Received,Lolololol,iMessage,Yes,2026-01-06 22:49:11,No,199426
2026-01-06,22:42:21,2026-01-06 22:42:21,Received,Okay thank you,iMessage,Yes,2026-01-06 22:49:11,No,199427
2026-01-06,22:42:25,2026-01-06 22:42:25,Received,Okay thank you ,iMessage,Yes,2026-01-06 22:49:11,No,199429
2026-01-06,22:42:26,2026-01-06 22:42:26,Sent,Do you feel okay,iMessage,No,,No,199428
2026-01-06,22:42:26,2026-01-06 22:42:26,Received,Ok ok,iMessage,Yes,2026-01-06 22:49:11,No,199430
2026-01-06,22:42:30,2026-01-06 22:42:30,Received,Thank you ,iMessage,Yes,2026-01-06 22:49:11,No,199431
2026-01-06,22:48:51,2026-01-06 22:48:51,Sent,Would you shut the hell up OK thank you,iMessage,No,,No,199433
2026-01-06,22:49:04,2026-01-06 22:49:04,Sent,Freaking did it again I tried to send that five minutes ago send,iMessage,No,,No,199434
2026-01-06,22:54:50,2026-01-06 22:54:50,Received,￼,iMessage,Yes,2026-01-06 22:54:56,Yes,199435
2026-01-06,22:55:50,2026-01-06 22:55:50,Received,KEYZ PLZ ,iMessage,Yes,,No,199436
2026-01-06,23:04:04,2026-01-06 23:04:04,Sent,can you send me more,iMessage,No,,No,199437
2026-01-06,23:04:16,2026-01-06 23:04:16,Received,Send what ,iMessage,Yes,2026-01-06 23:04:17,No,199438
2026-01-06,23:04:20,2026-01-06 23:04:20,Sent,monitor results,iMessage,No,,No,199439
2026-01-06,23:04:22,2026-01-06 23:04:22,Sent,also you,iMessage,No,,No,199440
2026-01-06,23:04:48,2026-01-06 23:04:48,Received,I told you earlier that I couldn’t see my previous timeline results ,iMessage,Yes,,No,199441
2026-01-06,23:04:55,2026-01-06 23:04:55,Received,That’s what I was trying to explain ,iMessage,Yes,,No,199442
2026-01-06,23:06:13,2026-01-06 23:06:13,Received,I dont know if its bc its a new monitor ,iMessage,Yes,2026-01-06 23:06:14,No,199443
2026-01-06,23:07:02,2026-01-06 23:07:02,Sent,￼￼,iMessage,No,,Yes,199444
2026-01-06,23:10:57,2026-01-06 23:10:57,Sent,oh interesting so,iMessage,No,,No,199445
2026-01-06,23:11:17,2026-01-06 23:11:17,Sent,there ae some readings which may look worse than they really are,iMessage,No,,No,199446
2026-01-06,23:15:44,2026-01-06 23:15:44,Sent,￼lemonade explains the jump around 4pm,iMessage,No,,Yes,199447
2026-01-06,23:16:13,2026-01-06 23:16:13,Received,Hmmmm strange. ,iMessage,Yes,2026-01-06 23:16:13,No,199448
2026-01-06,23:16:15,2026-01-06 23:16:15,Received,Interesting ,iMessage,Yes,,No,199449
2026-01-06,23:19:10,2026-01-06 23:19:10,Sent,okay hold on my mom is giving you bad advic,iMessage,No,,No,199450
2026-01-06,23:19:27,2026-01-06 23:19:27,Received,lol alright ,iMessage,Yes,2026-01-06 23:19:28,No,199451
2026-01-06,23:19:45,2026-01-06 23:19:45,Received,I am planning to be up semi early and come over before I say anything to my dad ,iMessage,Yes,2026-01-06 23:19:46,No,199452
2026-01-06,23:19:51,2026-01-06 23:19:51,Received,She knows that ,iMessage,Yes,,No,199453
2026-01-06,23:49:23,2026-01-06 23:49:23,Received,I’m going to peep,iMessage,Yes,2026-01-06 23:49:24,No,199454
2026-01-06,23:49:30,2026-01-06 23:49:30,Received,I love you turd ,iMessage,Yes,,No,199455
2026-01-07,05:44:17,2026-01-07 05:44:17,Sent,Good morning I love you,iMessage,No,,No,199456
2026-01-07,05:44:30,2026-01-07 05:44:30,Sent,Ok thank you okay okay thank u,iMessage,No,,No,199457
2026-01-07,09:10:50,2026-01-07 09:10:50,Sent,OKAY PLEASE,iMessage,No,,No,199460
2026-01-07,09:10:58,2026-01-07 09:10:58,Sent,THANK YOU THANK YOUo,iMessage,No,,No,199461
2026-01-07,09:11:06,2026-01-07 09:11:06,Sent,Okay thank ,iMessage,No,,No,199462
2026-01-07,09:11:34,2026-01-07 09:11:34,Sent,Did that wake you ups? No  okay go to hell,iMessage,No,,No,199463
2026-01-07,09:11:56,2026-01-07 09:11:56,Received,Uh actually yes ,iMessage,Yes,2026-01-07 09:11:52,No,199464
2026-01-07,09:12:20,2026-01-07 09:12:20,Sent,yesssssssss MILO WE DID IT,iMessage,No,,No,199465
2026-01-07,09:12:40,2026-01-07 09:12:40,Sent,He said that used to be a lot easier,iMessage,No,,No,199466
2026-01-07,09:13:33,2026-01-07 09:13:33,Sent,(Hes bundled under500 blankets(,iMessage,No,,No,199467
2026-01-07,09:13:53,2026-01-07 09:13:53,Received,Lucky dog ,iMessage,Yes,2026-01-07 09:13:48,No,199468
2026-01-07,09:15:11,2026-01-07 09:15:11,Sent,Okay you suck we’re going to shoot our gun at the birds,iMessage,No,,No,199469
2026-01-07,09:15:55,2026-01-07 09:15:55,Sent,Somehow I have 4 purple lighters sand no other col,iMessage,No,,No,199470
2026-01-07,09:16:11,2026-01-07 09:16:11,Received,Wonder how that happened ,iMessage,Yes,2026-01-07 09:16:06,No,199471
2026-01-07,09:16:36,2026-01-07 09:16:36,Sent,there were only 2 of them in your packs!,iMessage,No,,No,199472
2026-01-07,09:16:49,2026-01-07 09:16:49,Sent,1 in mine and 1 in hers,iMessage,No,,No,199473
2026-01-07,09:19:03,2026-01-07 09:19:03,Received,Weird ,iMessage,Yes,2026-01-07 09:19:12,No,199474
2026-01-07,09:19:07,2026-01-07 09:19:07,Received,Strange ,iMessage,Yes,2026-01-07 09:19:12,No,199475
2026-01-07,09:19:10,2026-01-07 09:19:10,Received,Interesting ,iMessage,Yes,2026-01-07 09:19:12,No,199476
2026-01-07,09:19:30,2026-01-07 09:19:30,Sent,ok thank you okay thank you,iMessage,No,,No,199477
2026-01-07,09:20:55,2026-01-07 09:20:55,Received,Thank you thank you okay ,iMessage,Yes,2026-01-07 10:19:00,No,199478
2026-01-07,09:46:55,2026-01-07 09:46:55,Received,This eggo is sick sick ,iMessage,Yes,2026-01-07 10:19:00,No,199479
2026-01-07,13:59:18,2026-01-07 13:59:18,Sent,i quit you are very mean to me,iMessage,No,,No,199480
2026-01-07,13:59:30,2026-01-07 13:59:30,Sent,(((Again))),iMessage,No,,No,199481
2026-01-07,14:06:15,2026-01-07 14:06:15,Received,We are talking to Jack ,iMessage,Yes,2026-01-07 14:40:47,No,199482
2026-01-07,17:52:06,2026-01-07 17:52:06,Sent,why are you being so weird to me,iMessage,No,,No,199483
2026-01-07,17:52:41,2026-01-07 17:52:41,Received,I’m not. I’m going to come back over. ,iMessage,Yes,2026-01-07 17:58:50,No,199484
2026-01-07,18:09:28,2026-01-07 18:09:28,Sent,you are but ok,iMessage,No,,No,199487
2026-01-07,18:09:35,2026-01-07 18:09:35,Received,Well I’m coming now ,iMessage,Yes,2026-01-07 18:09:40,No,199488
