date,time,sender,message,raw_timestamp,source_page
2018-04-01,20:57,Unknown,that's what i said. it's just a clusterfuck and the only person who has any authority is 91 years old himself.,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,same thing happened when she had the hip operation. they couldn't get a clear answer from fred about whether or not to do CPR if her pulse stopped,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,"but nobody is freaking out about the dnr, just preparing because it's trending downward","4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,I'm not a lawyer but I think that's why there's a DNR. As far as I know that's a doctor decis. Not a POA,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,MM should do whatever is on the paper. That's why u get one. It's a medical decision,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,That's crazy but whatever. I guess it doesn't matter,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,"yeah you're right, but for whatever reason it seems to be unclear to the staff of all the places she's been","4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,they've all required some secondary authorization from the POA.,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,"meanwhile diane moore hasn't been able to be reached by anyone. dave is ""speaking on her behalf"" and it's very unusual stuff","4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,anyway,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,"let's hope not. there's a lot of peripheral shit with the situation, luckily none of it within the scope of my influence","4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,Good idea. I'm guessing that Vicki knows where,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,i'll shoot you a text if anything happens. vanessa getting a heads up about it right now FYI,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,things stand?,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Dad,I'm not on the team anymore so I have no comment about ur grandmother,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Dad,"yeah Annie called her. its a hard call because gram is so unpredictable that she might seem fine tomorrow morning, don't want to freak vicki out on her off hours if i don't need to","4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,Jsyk- it makes me feel good that u reach out to me.,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,"no comment required. it's just wild, the social workers are talking to dave moore about the day-today stuff lol","4/1/18, 8:57 PM",70
2018-04-01,23:14,Dad,There is no RIGHT way to handle things at this point but I think ur doing a great job in an incredibly emotional situation,"4/1/18, 11:14 PM",71
2018-04-01,23:14,Unknown,well i love you and i think i've had enough time to think and accept it that i won't flip out or act really out of character,"4/1/18, 11:14 PM",71
2018-04-01,23:14,Dad,"i don't know for sure, this is uncharted territory for me, but i find some comfort in how fast gram was to recover from losing ira. she lived a full life and she Tough week","4/1/18, 11:14 PM",71
2018-04-01,23:14,Unknown,told me hundreds of times that she was ready to go.,"4/1/18, 11:14 PM",71
2018-04-01,23:14,Unknown,and just to lay it on heavy...lucy was supposed to be put down last weekend. another thing that will probably happen his week,"4/1/18, 11:14 PM",71
2018-04-01,23:14,Unknown,i'll take one super shitty week over two pretty bad,"4/1/18, 11:14 PM",71
2018-04-01,23:14,Unknown,I'm gonna crash now. Let me know if something,"4/1/18, 11:14 PM",71
2018-04-01,23:14,Unknown,ones lol,"4/1/18, 11:14 PM",71
2018-04-01,23:14,Unknown,happens,"4/1/18, 11:14 PM",71
2018-04-02,05:04,Dan,i just got back to the house,"4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,oops! wrong thread. gram has been in and out all night. it's gonna happen really soon. i just said goodbye to her when i had a moment alone.,"4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,i had to get out of there for a second to take a,"4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,No problem. Yes this will absolutely define surreal,"4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,breather and get some food for Annie who came straight from work.,"4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,i'll spare you the details but she's not good and the doctors have been very plain that she probably won't make it till morning.,"4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,"sorry to bother, it's all a little surreal and after the accidental text i thought i should update you. i talked to v a little bit ago","4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,for u & everyone else too. Thx,"4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,going back up there now. i feel like i should be there when it happens ...,"4/2/18, 5:04 AM",71
2018-04-02,05:04,Unknown,we have her favorite music on and trying to keep spirits high. let u know when it's time,"4/2/18, 5:04 AM",71
2018-04-02,23:06,Unknown,servers still online but the fans are slowing down.,"4/2/18, 11:06 PM",72
2018-04-02,23:06,Unknown,"glad i have her genetics, huh?! her body is unstoppable lol Thinking about u. Hang in there","4/2/18, 11:06 PM",72
2018-04-04,21:23,Dad,"i'm sure v told you it happened. Annie and i were there with her and she smiled at us and then passed away. it was peaceful and i feel really good that she knew we were with her we're okay and it was really something that will bond Annie and i forever. she really thought the world of Annie and we both are glad that we were with her right until the end Yes. We were in the car when she got the call. It's a very tough thing to go thru & something that stays w u forever. He was a great lady. We had a lot of fun She's definitely one of those few people in my life that I can say "" I'm a better man because I knew her"" I'm sure that she really was glad that u were there I wonder if any off the WV family knows or will come up i think it will take a while to process seeing her go in person like that, but she made it very clear that she knew we were there and she gave us a big smile right before she went. it was pretty intense and by process i just mean understand it. i don't feel sad about it, i feel really good about it. just something i didn't have any idea what would happen one thing that kept me going through this was how well i remember you leaving to go see pap pap on the night he passed away i've always wondered what that must have been like and how it would feel to see someone so important in your life transition from alive to not. i don't know if it was coincidence or not but i've always had a really special relationship with gram and i just feel good that i could be there with her. she had about 90 seconds of consciousness before she died and it was the most human experience i've ever been through","4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,i'm sure v told you it happened. Annie and i were there with her and she smiled at us and then passed away. it was peaceful and i feel really good that she knew we were with her,"4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,we're okay and it was really something that will bond Annie and i forever. she really thought the world of Annie and we both are glad that we were with her right until the end,"4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,very tough thing to go thru & something that stays w u forever. He was a great lady. We had a lot of fun,"4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,"She's definitely one of those few people in my life that I can say "" I'm a better man because I knew her""","4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,I'm sure that she really was glad that u were there,"4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,I wonder if any off the WV family knows or will come,"4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,"i think it will take a while to process seeing her go in person like that, but she made it very clear that she knew we were there and she gave us a big smile right before she went. it was pretty intense","4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,"and by process i just mean understand it. i don't feel sad about it, i feel really good about it. just something i didn't have any idea what would happen","4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,one thing that kept me going through this was how well i remember you leaving to go see pap pap on the night he passed away,"4/4/18, 9:23 PM",72
2018-04-04,21:23,Unknown,i've always wondered what that must have been like and how it would feel to see someone so important in your life transition from alive to not.,"4/4/18, 9:23 PM",72
2018-04-04,21:23,Dad,i don't know if it was coincidence or not but i've always had a really special relationship with gram and i just feel good that i could be there with her. she had about 90 seconds of consciousness before she died and it was the most human experience i've ever been through,"4/4/18, 9:23 PM",72
2018-04-05,09:45,Unknown,not urgent. Just letting you know I was OK. Call back Thinking about u. Hang in there,"4/5/18, 9:45 AM",72
2018-04-05,09:45,Unknown,Yes. We were in the car when she got the call. It's a,"4/5/18, 9:45 AM",72
2018-04-05,09:45,Unknown,not urgent. Just letting you know I was OK. Call back not urgent. Just letting you know I was OK. Call back whenever you can,"4/5/18, 9:45 AM",73
2018-04-06,22:45,Unknown,"call me tomorrow when you get a chance. i'm doing okay, still very shook from watching it happen...not in a bad way. it puts things into perspective that's for sure","4/6/18, 10:45 PM",73
2018-04-06,22:45,Dad,I understand. Ur going they a lot. I'm around all day tomorrow. U can come over anytime u want. U experienced a very defining moment. It's hard to go thru that without having a lot of other thoughts. Let me know when u want to get together,"4/6/18, 10:45 PM",73
2018-04-06,22:45,Dad,Ur going thru a lot,"4/6/18, 10:45 PM",73
2018-04-07,13:39,Dad,How r u doing boy?,"4/7/18, 1:39 PM",73
2018-04-07,13:39,Dan,"i'm doing good. hoping this weather breaks soon so i start getting some more loops, but with the gram stuff i'm pretty good. i reacted about the way i thought i would","4/7/18, 1:39 PM",73
